"","Hummingbird","Iplant_Double","Camera","Bird","Plant","Day","Yobs","DateP","Transect_R","Month","Year","Traitmatch","All_Flowers","Used_Flowers","FlowerA","BAll_Flowers","UThresh","BUsed_Flowers","Thresh","BFlowerA","jBird","jPlant"
"161","Booted Racket-tail","Columnea kucyniakii","62",8,38,2,0,2014-01-08,"1900_2100",1,"2014",2.618,770.5,64,0,1,3851,0,323.5,0,1,6
"162","Booted Racket-tail","Columnea kucyniakii","89",8,38,2,0,2014-01-21,"1900_2100",1,"2014",2.618,770.5,64,0,1,3851,0,323.5,0,1,6
"163","Booted Racket-tail","Columnea kucyniakii","293",8,38,3,0,2014-02-15,"1500_1700",2,"2014",2.618,605,82.5,0,1,3851,0,323.5,0,1,6
"164","Booted Racket-tail","Columnea kucyniakii","62",8,38,1,0,2014-01-08,"1900_2100",1,"2014",2.618,770.5,64,0,1,3851,0,323.5,0,1,6
"165","Booted Racket-tail","Columnea kucyniakii","89",8,38,1,0,2014-01-21,"1900_2100",1,"2014",2.618,770.5,64,0,1,3851,0,323.5,0,1,6
"166","Booted Racket-tail","Columnea kucyniakii","62",8,38,3,0,2014-01-08,"1900_2100",1,"2014",2.618,770.5,64,0,1,3851,0,323.5,0,1,6
"167","Booted Racket-tail","Columnea kucyniakii","7",8,38,2,0,2014-01-28,"1700_1900",1,"2014",2.618,612.5,137,0,1,3851,0,323.5,0,1,6
"168","Booted Racket-tail","Columnea kucyniakii","293",8,38,2,0,2014-02-15,"1500_1700",2,"2014",2.618,605,82.5,0,1,3851,0,323.5,0,1,6
"169","Booted Racket-tail","Columnea mastersonii","277",8,36,3,0,2013-12-01,"1500_1700",12,"2013",3.047,1211,617,0,1,3851,0,323.5,0,1,7
"170","Booted Racket-tail","Columnea mastersonii","277",8,36,2,0,2013-12-01,"1500_1700",12,"2013",3.047,1211,617,0,1,3851,0,323.5,0,1,7
"171","Booted Racket-tail","Columnea mastersonii","277",8,36,2,0,2013-11-30,"1500_1700",11,"2013",3.047,1211,617,0,1,3851,0,323.5,0,1,7
"172","Booted Racket-tail","Columnea mastersonii","243",8,36,1,0,2013-07-10,"1300_1500",7,"2013",3.047,1873.33333333333,1429.66666666667,0,1,3851,0,323.5,0,1,7
"173","Booted Racket-tail","Columnea mastersonii","277",8,36,3,0,2013-11-30,"1500_1700",11,"2013",3.047,1211,617,0,1,3851,0,323.5,0,1,7
"174","Booted Racket-tail","Columnea mastersonii","324",8,36,3,0,2015-01-21,"1500_1700",1,"2015",3.047,968.5,454,0,1,3851,0,323.5,0,1,7
"175","Booted Racket-tail","Columnea mastersonii","277",8,36,1,0,2013-11-30,"1500_1700",11,"2013",3.047,1211,617,0,1,3851,0,323.5,0,1,7
"176","Booted Racket-tail","Columnea mastersonii","243",8,36,3,0,2013-07-10,"1300_1500",7,"2013",3.047,1873.33333333333,1429.66666666667,0,1,3851,0,323.5,0,1,7
"177","Booted Racket-tail","Columnea mastersonii","277",8,36,1,0,2013-12-01,"1500_1700",12,"2013",3.047,1211,617,0,1,3851,0,323.5,0,1,7
"178","Booted Racket-tail","Columnea mastersonii","324",8,36,1,0,2015-01-21,"1500_1700",1,"2015",3.047,968.5,454,0,1,3851,0,323.5,0,1,7
"179","Booted Racket-tail","Columnea mastersonii","324",8,36,2,0,2015-01-21,"1500_1700",1,"2015",3.047,968.5,454,0,1,3851,0,323.5,0,1,7
"180","Booted Racket-tail","Columnea mastersonii","243",8,36,2,0,2013-07-10,"1300_1500",7,"2013",3.047,1873.33333333333,1429.66666666667,0,1,3851,0,323.5,0,1,7
"181","Booted Racket-tail","Columnea picta","73",8,42,2,0,2015-05-27,"1900_2100",5,"2015",1.591,1459,802,0,1,3851,0,323.5,0,1,9
"182","Booted Racket-tail","Columnea picta","73",8,42,1,0,2015-05-27,"1900_2100",5,"2015",1.591,1459,802,0,1,3851,0,323.5,0,1,9
"183","Booted Racket-tail","Columnea picta","73",8,42,3,0,2015-05-27,"1900_2100",5,"2015",1.591,1459,802,0,1,3851,0,323.5,0,1,9
"184","Booted Racket-tail","Drymonia tenuis","242",8,5,2,0,2013-07-11,"1700_1900",7,"2013",1.02,3227.75,2177.33333333333,0,1,3851,0,323.5,0,1,11
"185","Booted Racket-tail","Drymonia tenuis","242",8,5,3,0,2013-07-09,"1700_1900",7,"2013",1.02,3227.75,2177.33333333333,0,1,3851,0,323.5,0,1,11
"186","Booted Racket-tail","Drymonia tenuis","242",8,5,1,0,2013-07-10,"1700_1900",7,"2013",1.02,3227.75,2177.33333333333,0,1,3851,0,323.5,0,1,11
"187","Booted Racket-tail","Drymonia tenuis","242",8,5,1,0,2013-07-09,"1700_1900",7,"2013",1.02,3227.75,2177.33333333333,0,1,3851,0,323.5,0,1,11
"188","Booted Racket-tail","Drymonia tenuis","242",8,5,2,0,2013-07-09,"1700_1900",7,"2013",1.02,3227.75,2177.33333333333,0,1,3851,0,323.5,0,1,11
"189","Booted Racket-tail","Drymonia tenuis","242",8,5,3,0,2013-07-10,"1700_1900",7,"2013",1.02,3227.75,2177.33333333333,0,1,3851,0,323.5,0,1,11
"190","Booted Racket-tail","Drymonia tenuis","242",8,5,2,0,2013-07-10,"1700_1900",7,"2013",1.02,3227.75,2177.33333333333,0,1,3851,0,323.5,0,1,11
"191","Booted Racket-tail","Drymonia tenuis","242",8,5,3,0,2013-07-11,"1700_1900",7,"2013",1.02,3227.75,2177.33333333333,0,1,3851,0,323.5,0,1,11
"192","Booted Racket-tail","Drymonia tenuis","242",8,5,1,0,2013-07-11,"1700_1900",7,"2013",1.02,3227.75,2177.33333333333,0,1,3851,0,323.5,0,1,11
"193","Booted Racket-tail","Fuchsia macrostigma","40",8,52,3,0,2015-08-25,"1700_1900",8,"2015",5.763,1965,902,0,1,3851,0,323.5,0,1,13
"194","Booted Racket-tail","Fuchsia macrostigma","40",8,52,2,0,2015-08-25,"1700_1900",8,"2015",5.763,1965,902,0,1,3851,0,323.5,0,1,13
"195","Booted Racket-tail","Fuchsia macrostigma","40",8,52,1,0,2015-08-25,"1700_1900",8,"2015",5.763,1965,902,0,1,3851,0,323.5,0,1,13
"196","Booted Racket-tail","Gasteranthus quitensis","208",8,56,2,0,2015-05-27,"1700_1900",5,"2015",0.272,1234.5,821.5,0,1,3851,0,323.5,0,1,15
"197","Booted Racket-tail","Gasteranthus quitensis","291",8,56,1,1,2014-02-15,"1300_1500",2,"2014",0.272,429,70,27,1,3851,0,323.5,0,1,15
"198","Booted Racket-tail","Gasteranthus quitensis","325",8,56,3,0,2015-01-31,"1500_1700",1,"2015",0.272,581.5,125,5.5,1,3851,0,323.5,0,1,15
"199","Booted Racket-tail","Gasteranthus quitensis","208",8,56,3,0,2015-05-27,"1700_1900",5,"2015",0.272,1234.5,821.5,0,1,3851,0,323.5,0,1,15
"200","Booted Racket-tail","Gasteranthus quitensis","325",8,56,2,0,2015-01-31,"1500_1700",1,"2015",0.272,581.5,125,5.5,1,3851,0,323.5,0,1,15
"201","Booted Racket-tail","Gasteranthus quitensis","325",8,56,1,0,2015-01-31,"1500_1700",1,"2015",0.272,581.5,125,5.5,1,3851,0,323.5,0,1,15
"202","Booted Racket-tail","Gasteranthus quitensis","291",8,56,2,0,2014-02-15,"1300_1500",2,"2014",0.272,429,70,27,1,3851,0,323.5,0,1,15
"203","Booted Racket-tail","Gasteranthus quitensis","291",8,56,3,0,2014-02-15,"1300_1500",2,"2014",0.272,429,70,27,1,3851,0,323.5,0,1,15
"204","Booted Racket-tail","Gasteranthus quitensis","208",8,56,1,0,2015-05-27,"1700_1900",5,"2015",0.272,1234.5,821.5,0,1,3851,0,323.5,0,1,15
"205","Booted Racket-tail","Gasteranthus quitensis","139",8,56,3,0,2013-12-15,"1900_2100",12,"2013",0.272,1103.5,439.5,76,1,3851,0,323.5,0,1,15
"206","Booted Racket-tail","Gasteranthus quitensis","139",8,56,1,0,2013-12-15,"1900_2100",12,"2013",0.272,1103.5,439.5,76,1,3851,0,323.5,0,1,15
"207","Booted Racket-tail","Gasteranthus quitensis","139",8,56,2,0,2013-12-15,"1900_2100",12,"2013",0.272,1103.5,439.5,76,1,3851,0,323.5,0,1,15
"208","Booted Racket-tail","Glossoloma purpureum","276",8,3,3,0,2013-12-01,"1500_1700",12,"2013",3.527,1211,617,0,1,3851,0,323.5,0,1,17
"209","Booted Racket-tail","Glossoloma purpureum","234",8,3,1,0,2013-07-05,"1300_1500",7,"2013",3.527,1873.33333333333,1429.66666666667,0,1,3851,0,323.5,0,1,17
"210","Booted Racket-tail","Glossoloma purpureum","234",8,3,3,0,2013-07-05,"1300_1500",7,"2013",3.527,1873.33333333333,1429.66666666667,0,1,3851,0,323.5,0,1,17
"211","Booted Racket-tail","Glossoloma purpureum","276",8,3,1,0,2013-12-01,"1500_1700",12,"2013",3.527,1211,617,0,1,3851,0,323.5,0,1,17
"212","Booted Racket-tail","Glossoloma purpureum","318",8,3,2,0,2014-10-02,"1300_1500",10,"2014",3.527,232,89.5,0,1,3851,0,323.5,0,1,17
"213","Booted Racket-tail","Glossoloma purpureum","310",8,3,2,0,2014-07-07,"1300_1500",7,"2014",3.527,2539,1522,0,1,3851,0,323.5,0,1,17
"214","Booted Racket-tail","Glossoloma purpureum","318",8,3,2,0,2014-10-01,"1300_1500",10,"2014",3.527,232,89.5,0,1,3851,0,323.5,0,1,17
"215","Booted Racket-tail","Glossoloma purpureum","318",8,3,1,0,2014-10-03,"1300_1500",10,"2014",3.527,232,89.5,0,1,3851,0,323.5,0,1,17
"216","Booted Racket-tail","Glossoloma purpureum","318",8,3,3,0,2014-10-03,"1300_1500",10,"2014",3.527,232,89.5,0,1,3851,0,323.5,0,1,17
"217","Booted Racket-tail","Glossoloma purpureum","318",8,3,3,0,2014-10-02,"1300_1500",10,"2014",3.527,232,89.5,0,1,3851,0,323.5,0,1,17
"218","Booted Racket-tail","Glossoloma purpureum","318",8,3,3,0,2014-10-01,"1300_1500",10,"2014",3.527,232,89.5,0,1,3851,0,323.5,0,1,17
"219","Booted Racket-tail","Glossoloma purpureum","318",8,3,1,0,2014-10-02,"1300_1500",10,"2014",3.527,232,89.5,0,1,3851,0,323.5,0,1,17
"220","Booted Racket-tail","Glossoloma purpureum","234",8,3,2,0,2013-07-05,"1300_1500",7,"2013",3.527,1873.33333333333,1429.66666666667,0,1,3851,0,323.5,0,1,17
"221","Booted Racket-tail","Glossoloma purpureum","310",8,3,3,0,2014-07-07,"1300_1500",7,"2014",3.527,2539,1522,0,1,3851,0,323.5,0,1,17
"222","Booted Racket-tail","Glossoloma purpureum","276",8,3,2,0,2013-12-01,"1500_1700",12,"2013",3.527,1211,617,0,1,3851,0,323.5,0,1,17
"223","Booted Racket-tail","Glossoloma purpureum","310",8,3,1,0,2014-07-07,"1300_1500",7,"2014",3.527,2539,1522,0,1,3851,0,323.5,0,1,17
"224","Booted Racket-tail","Glossoloma purpureum","318",8,3,1,0,2014-10-01,"1300_1500",10,"2014",3.527,232,89.5,0,1,3851,0,323.5,0,1,17
"225","Booted Racket-tail","Glossoloma purpureum","318",8,3,2,0,2014-10-03,"1300_1500",10,"2014",3.527,232,89.5,0,1,3851,0,323.5,0,1,17
"226","Booted Racket-tail","Guzmania amplectens","284",8,61,1,0,2013-12-21,"1500_1700",12,"2013",4.008,1130,439.5,0,1,3851,0,323.5,0,1,18
"227","Booted Racket-tail","Guzmania amplectens","275",8,61,2,0,2013-12-01,"1500_1700",12,"2013",4.008,1211,617,0,1,3851,0,323.5,0,1,18
"228","Booted Racket-tail","Guzmania amplectens","275",8,61,3,0,2013-11-30,"1500_1700",11,"2013",4.008,1211,617,0,1,3851,0,323.5,0,1,18
"229","Booted Racket-tail","Guzmania amplectens","284",8,61,2,0,2013-12-21,"1500_1700",12,"2013",4.008,1130,439.5,0,1,3851,0,323.5,0,1,18
"230","Booted Racket-tail","Guzmania amplectens","275",8,61,3,0,2013-12-01,"1500_1700",12,"2013",4.008,1211,617,0,1,3851,0,323.5,0,1,18
"231","Booted Racket-tail","Guzmania amplectens","179",8,61,3,0,2013-11-19,"1700_1900",11,"2013",4.008,1906,1353.5,0,1,3851,0,323.5,0,1,18
"232","Booted Racket-tail","Guzmania amplectens","275",8,61,1,0,2013-11-30,"1500_1700",11,"2013",4.008,1211,617,0,1,3851,0,323.5,0,1,18
"233","Booted Racket-tail","Guzmania amplectens","179",8,61,2,0,2013-11-19,"1700_1900",11,"2013",4.008,1906,1353.5,0,1,3851,0,323.5,0,1,18
"234","Booted Racket-tail","Guzmania amplectens","275",8,61,1,0,2013-12-01,"1500_1700",12,"2013",4.008,1211,617,0,1,3851,0,323.5,0,1,18
"235","Booted Racket-tail","Guzmania amplectens","179",8,61,1,0,2013-11-19,"1700_1900",11,"2013",4.008,1906,1353.5,0,1,3851,0,323.5,0,1,18
"236","Booted Racket-tail","Guzmania amplectens","275",8,61,2,0,2013-11-30,"1500_1700",11,"2013",4.008,1211,617,0,1,3851,0,323.5,0,1,18
"237","Booted Racket-tail","Guzmania amplectens","284",8,61,3,0,2013-12-21,"1500_1700",12,"2013",4.008,1130,439.5,0,1,3851,0,323.5,0,1,18
"238","Booted Racket-tail","Guzmania jaramilloi","278",8,62,1,0,2013-11-30,"1700_1900",11,"2013",1.752,1939.5,1314,30,1,3851,0,323.5,0,1,19
"239","Booted Racket-tail","Guzmania jaramilloi","278",8,62,2,0,2013-11-30,"1700_1900",11,"2013",1.752,1939.5,1314,30,1,3851,0,323.5,0,1,19
"240","Booted Racket-tail","Guzmania jaramilloi","287",8,62,1,1,2014-01-19,"1500_1700",1,"2014",1.752,721.5,358,53.5,1,3851,0,323.5,0,1,19
"241","Booted Racket-tail","Guzmania jaramilloi","278",8,62,2,0,2013-12-01,"1700_1900",12,"2013",1.752,1939.5,1314,30,1,3851,0,323.5,0,1,19
"242","Booted Racket-tail","Guzmania jaramilloi","114",8,62,1,2,2014-01-08,"1700_1900",1,"2014",1.752,685.5,156,56,1,3851,0,323.5,0,1,19
"243","Booted Racket-tail","Guzmania jaramilloi","287",8,62,3,0,2014-01-19,"1500_1700",1,"2014",1.752,721.5,358,53.5,1,3851,0,323.5,0,1,19
"244","Booted Racket-tail","Guzmania jaramilloi","114",8,62,2,0,2014-01-01,"1700_1900",1,"2014",1.752,962,132.5,14,1,3851,0,323.5,0,1,19
"245","Booted Racket-tail","Guzmania jaramilloi","114",8,62,3,0,2014-01-01,"1700_1900",1,"2014",1.752,962,132.5,14,1,3851,0,323.5,0,1,19
"246","Booted Racket-tail","Guzmania jaramilloi","287",8,62,2,0,2014-01-19,"1500_1700",1,"2014",1.752,721.5,358,53.5,1,3851,0,323.5,0,1,19
"247","Booted Racket-tail","Guzmania jaramilloi","114",8,62,3,0,2014-01-08,"1700_1900",1,"2014",1.752,685.5,156,56,1,3851,0,323.5,0,1,19
"248","Booted Racket-tail","Guzmania jaramilloi","114",8,62,2,0,2014-01-21,"1700_1900",1,"2014",1.752,682,126,56,1,3851,0,323.5,0,1,19
"249","Booted Racket-tail","Guzmania jaramilloi","278",8,62,3,0,2013-11-30,"1700_1900",11,"2013",1.752,1939.5,1314,30,1,3851,0,323.5,0,1,19
"250","Booted Racket-tail","Guzmania jaramilloi","267",8,62,3,0,2013-08-11,"1900_2100",8,"2013",1.752,0,0,0,0,3851,0,323.5,0,1,19
"251","Booted Racket-tail","Guzmania jaramilloi","114",8,62,2,0,2014-01-08,"1700_1900",1,"2014",1.752,685.5,156,56,1,3851,0,323.5,0,1,19
"252","Booted Racket-tail","Guzmania jaramilloi","267",8,62,2,4,2013-08-11,"1900_2100",8,"2013",1.752,0,0,0,0,3851,0,323.5,0,1,19
"253","Booted Racket-tail","Guzmania jaramilloi","114",8,62,1,2,2014-01-01,"1700_1900",1,"2014",1.752,962,132.5,14,1,3851,0,323.5,0,1,19
"254","Booted Racket-tail","Guzmania jaramilloi","267",8,62,2,4,2013-08-12,"1900_2100",8,"2013",1.752,0,0,0,0,3851,0,323.5,0,1,19
"255","Booted Racket-tail","Guzmania jaramilloi","114",8,62,3,0,2014-01-21,"1700_1900",1,"2014",1.752,682,126,56,1,3851,0,323.5,0,1,19
"256","Booted Racket-tail","Guzmania jaramilloi","114",8,62,1,2,2014-01-21,"1700_1900",1,"2014",1.752,682,126,56,1,3851,0,323.5,0,1,19
"257","Booted Racket-tail","Guzmania jaramilloi","278",8,62,1,0,2013-12-01,"1700_1900",12,"2013",1.752,1939.5,1314,30,1,3851,0,323.5,0,1,19
"258","Booted Racket-tail","Guzmania jaramilloi","278",8,62,3,0,2013-12-01,"1700_1900",12,"2013",1.752,1939.5,1314,30,1,3851,0,323.5,0,1,19
"259","Booted Racket-tail","Guzmania jaramilloi","267",8,62,1,1,2013-08-12,"1900_2100",8,"2013",1.752,0,0,0,0,3851,0,323.5,0,1,19
"260","Booted Racket-tail","Guzmania jaramilloi","267",8,62,1,1,2013-08-11,"1900_2100",8,"2013",1.752,0,0,0,0,3851,0,323.5,0,1,19
"261","Booted Racket-tail","Guzmania jaramilloi","267",8,62,3,0,2013-08-12,"1900_2100",8,"2013",1.752,0,0,0,0,3851,0,323.5,0,1,19
"262","Booted Racket-tail","Heliconia burleana","236",8,66,3,0,2013-07-06,"1300_1500",7,"2013",2.02,1873.33333333333,1429.66666666667,0,1,3851,0,323.5,0,1,20
"263","Booted Racket-tail","Heliconia burleana","236",8,66,1,0,2013-07-06,"1300_1500",7,"2013",2.02,1873.33333333333,1429.66666666667,0,1,3851,0,323.5,0,1,20
"264","Booted Racket-tail","Heliconia burleana","236",8,66,2,0,2013-07-06,"1300_1500",7,"2013",2.02,1873.33333333333,1429.66666666667,0,1,3851,0,323.5,0,1,20
"265","Booted Racket-tail","Heliconia griggsiana","245",8,67,1,0,2013-07-21,"1300_1500",7,"2013",3.806,1873.33333333333,1429.66666666667,0,1,3851,0,323.5,0,1,21
"266","Booted Racket-tail","Heliconia griggsiana","274",8,67,1,0,2013-11-30,"1300_1500",11,"2013",3.806,823,358,0,1,3851,0,323.5,0,1,21
"267","Booted Racket-tail","Heliconia griggsiana","274",8,67,3,0,2013-11-30,"1300_1500",11,"2013",3.806,823,358,0,1,3851,0,323.5,0,1,21
"268","Booted Racket-tail","Heliconia griggsiana","245",8,67,3,0,2013-07-21,"1300_1500",7,"2013",3.806,1873.33333333333,1429.66666666667,0,1,3851,0,323.5,0,1,21
"269","Booted Racket-tail","Heliconia griggsiana","274",8,67,2,0,2013-11-30,"1300_1500",11,"2013",3.806,823,358,0,1,3851,0,323.5,0,1,21
"270","Booted Racket-tail","Heliconia griggsiana","315",8,67,1,0,2014-09-22,"1300_1500",9,"2014",3.806,299.5,185,0,1,3851,0,323.5,0,1,21
"271","Booted Racket-tail","Heliconia griggsiana","245",8,67,1,0,2013-07-20,"1300_1500",7,"2013",3.806,1873.33333333333,1429.66666666667,0,1,3851,0,323.5,0,1,21
"272","Booted Racket-tail","Heliconia griggsiana","245",8,67,3,0,2013-07-20,"1300_1500",7,"2013",3.806,1873.33333333333,1429.66666666667,0,1,3851,0,323.5,0,1,21
"273","Booted Racket-tail","Heliconia griggsiana","315",8,67,2,0,2014-09-22,"1300_1500",9,"2014",3.806,299.5,185,0,1,3851,0,323.5,0,1,21
"274","Booted Racket-tail","Heliconia griggsiana","245",8,67,2,0,2013-07-20,"1300_1500",7,"2013",3.806,1873.33333333333,1429.66666666667,0,1,3851,0,323.5,0,1,21
"275","Booted Racket-tail","Heliconia griggsiana","245",8,67,2,0,2013-07-21,"1300_1500",7,"2013",3.806,1873.33333333333,1429.66666666667,0,1,3851,0,323.5,0,1,21
"276","Booted Racket-tail","Heliconia griggsiana","315",8,67,3,0,2014-09-22,"1300_1500",9,"2014",3.806,299.5,185,0,1,3851,0,323.5,0,1,21
"277","Booted Racket-tail","Heliconia impudica","244",8,68,3,0,2013-07-16,"1500_1700",7,"2013",0.479,2509.83333333333,2041.16666666667,0,1,3851,0,323.5,0,1,22
"278","Booted Racket-tail","Heliconia impudica","249",8,68,1,0,2013-07-25,"1700_1900",7,"2013",0.479,3316.83333333333,2185.5,0,1,3851,0,323.5,0,1,22
"279","Booted Racket-tail","Heliconia impudica","42",8,68,3,0,2015-10-07,"1700_1900",10,"2015",0.479,8722,8322.33333333333,0,1,3851,1,323.5,0,1,22
"280","Booted Racket-tail","Heliconia impudica","42",8,68,1,0,2015-10-07,"1700_1900",10,"2015",0.479,8722,8322.33333333333,0,1,3851,1,323.5,0,1,22
"281","Booted Racket-tail","Heliconia impudica","42",8,68,2,0,2015-10-07,"1700_1900",10,"2015",0.479,8722,8322.33333333333,0,1,3851,1,323.5,0,1,22
"282","Booted Racket-tail","Heliconia impudica","249",8,68,3,0,2013-07-26,"1700_1900",7,"2013",0.479,3316.83333333333,2185.5,0,1,3851,0,323.5,0,1,22
"283","Booted Racket-tail","Heliconia impudica","249",8,68,2,0,2013-07-24,"1700_1900",7,"2013",0.479,3316.83333333333,2185.5,0,1,3851,0,323.5,0,1,22
"284","Booted Racket-tail","Heliconia impudica","249",8,68,2,0,2013-07-26,"1700_1900",7,"2013",0.479,3316.83333333333,2185.5,0,1,3851,0,323.5,0,1,22
"285","Booted Racket-tail","Heliconia impudica","249",8,68,1,0,2013-07-24,"1700_1900",7,"2013",0.479,3316.83333333333,2185.5,0,1,3851,0,323.5,0,1,22
"286","Booted Racket-tail","Heliconia impudica","304",8,68,1,0,2014-06-22,"1500_1700",6,"2014",0.479,2992,1829,0,1,3851,0,323.5,0,1,22
"287","Booted Racket-tail","Heliconia impudica","244",8,68,2,0,2013-07-16,"1500_1700",7,"2013",0.479,2509.83333333333,2041.16666666667,0,1,3851,0,323.5,0,1,22
"288","Booted Racket-tail","Heliconia impudica","244",8,68,2,0,2013-07-15,"1500_1700",7,"2013",0.479,2509.83333333333,2041.16666666667,0,1,3851,0,323.5,0,1,22
"289","Booted Racket-tail","Heliconia impudica","244",8,68,3,0,2013-07-15,"1500_1700",7,"2013",0.479,2509.83333333333,2041.16666666667,0,1,3851,0,323.5,0,1,22
"290","Booted Racket-tail","Heliconia impudica","249",8,68,3,0,2013-07-24,"1700_1900",7,"2013",0.479,3316.83333333333,2185.5,0,1,3851,0,323.5,0,1,22
"291","Booted Racket-tail","Heliconia impudica","249",8,68,3,0,2013-07-25,"1700_1900",7,"2013",0.479,3316.83333333333,2185.5,0,1,3851,0,323.5,0,1,22
"292","Booted Racket-tail","Heliconia impudica","244",8,68,1,0,2013-07-16,"1500_1700",7,"2013",0.479,2509.83333333333,2041.16666666667,0,1,3851,0,323.5,0,1,22
"293","Booted Racket-tail","Heliconia impudica","249",8,68,2,0,2013-07-25,"1700_1900",7,"2013",0.479,3316.83333333333,2185.5,0,1,3851,0,323.5,0,1,22
"294","Booted Racket-tail","Heliconia impudica","304",8,68,3,0,2014-06-22,"1500_1700",6,"2014",0.479,2992,1829,0,1,3851,0,323.5,0,1,22
"295","Booted Racket-tail","Heliconia impudica","244",8,68,1,0,2013-07-15,"1500_1700",7,"2013",0.479,2509.83333333333,2041.16666666667,0,1,3851,0,323.5,0,1,22
"296","Booted Racket-tail","Heliconia impudica","249",8,68,1,0,2013-07-26,"1700_1900",7,"2013",0.479,3316.83333333333,2185.5,0,1,3851,0,323.5,0,1,22
"297","Booted Racket-tail","Heliconia impudica","304",8,68,2,0,2014-06-22,"1500_1700",6,"2014",0.479,2992,1829,0,1,3851,0,323.5,0,1,22
"298","Booted Racket-tail","Heliconia virginalis","213",8,69,3,0,2013-06-06,"1500_1700",6,"2013",0.66,0,0,0,0,3851,0,323.5,0,1,23
"299","Booted Racket-tail","Heliconia virginalis","316",8,69,3,0,2014-09-28,"1500_1700",9,"2014",0.66,2984,2800.5,0,1,3851,0,323.5,0,1,23
"300","Booted Racket-tail","Heliconia virginalis","316",8,69,2,0,2014-09-28,"1500_1700",9,"2014",0.66,2984,2800.5,0,1,3851,0,323.5,0,1,23
"301","Booted Racket-tail","Heliconia virginalis","213",8,69,3,0,2013-06-04,"1500_1700",6,"2013",0.66,0,0,0,0,3851,0,323.5,0,1,23
"302","Booted Racket-tail","Heliconia virginalis","213",8,69,2,0,2013-06-06,"1500_1700",6,"2013",0.66,0,0,0,0,3851,0,323.5,0,1,23
"303","Booted Racket-tail","Heliconia virginalis","316",8,69,1,0,2014-09-28,"1500_1700",9,"2014",0.66,2984,2800.5,0,1,3851,0,323.5,0,1,23
"304","Booted Racket-tail","Heliconia virginalis","213",8,69,1,0,2013-06-04,"1500_1700",6,"2013",0.66,0,0,0,0,3851,0,323.5,0,1,23
"305","Booted Racket-tail","Heliconia virginalis","213",8,69,1,0,2013-06-06,"1500_1700",6,"2013",0.66,0,0,0,0,3851,0,323.5,0,1,23
"306","Booted Racket-tail","Heliconia virginalis","213",8,69,2,0,2013-06-04,"1500_1700",6,"2013",0.66,0,0,0,0,3851,0,323.5,0,1,23
"307","Booted Racket-tail","Kohleria affinis","116",8,28,3,0,2014-03-11,"1700_1900",3,"2014",2.608,605.666666666667,28.6666666666667,0,1,3851,0,323.5,0,1,24
"308","Booted Racket-tail","Kohleria affinis","116",8,28,2,0,2014-03-11,"1700_1900",3,"2014",2.608,605.666666666667,28.6666666666667,0,1,3851,0,323.5,0,1,24
"309","Booted Racket-tail","Kohleria affinis","116",8,28,1,0,2014-03-11,"1700_1900",3,"2014",2.608,605.666666666667,28.6666666666667,0,1,3851,0,323.5,0,1,24
"310","Booted Racket-tail","Norantea anomala","52",8,89,2,0,2015-08-25,"1900_2100",8,"2015",0.292,1683.5,1012.5,1120,1,3851,0,323.5,1,1,29
"311","Booted Racket-tail","Norantea anomala","44",8,89,2,0,2014-09-10,"1900_2100",9,"2014",0.292,4232.5,3851,1562.5,1,3851,0,323.5,1,1,29
"312","Booted Racket-tail","Norantea anomala","52",8,89,3,0,2015-08-25,"1900_2100",8,"2015",0.292,1683.5,1012.5,1120,1,3851,0,323.5,1,1,29
"313","Booted Racket-tail","Norantea anomala","44",8,89,3,0,2014-09-10,"1900_2100",9,"2014",0.292,4232.5,3851,1562.5,1,3851,0,323.5,1,1,29
"314","Booted Racket-tail","Norantea anomala","52",8,89,1,2,2015-08-25,"1900_2100",8,"2015",0.292,1683.5,1012.5,1120,1,3851,0,323.5,1,1,29
