"","ID","Video","Date","Flower","Time","Hummingbird","Sex","Pierce","Comments","Temp","PhotoID","VideoClip","lon","lat","ele","name","link","sym","time","cmt","extensions","MonthID","Date_F","coords.x1","coords.x2","ele.nelly","Iplant_Double","Month","GPS.ID","TransectID","Transect_R","DateP"
"425","FH1705","","6/12/2016","Alloplectus purpuruem","14:02:52","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.63523,0.118486,1370,"FH1705",NA,"Flag, Blue","2016-06-11T12:01:23Z",NA,NA,"6","2016-06-11",-78.63523,0.118486,NA,"Glossoloma purpureum",6,NA,NA,NA,2016-06-12
"426","FH1705","","6/12/2016","Alloplectus purpuruem","14:37:20","White-whiskered Hermit","","Y",NA,NA,NA,NA,-78.63523,0.118486,1370,"FH1705",NA,"Flag, Blue","2016-06-11T12:01:23Z",NA,NA,"6","2016-06-11",-78.63523,0.118486,NA,"Glossoloma purpureum",6,NA,NA,NA,2016-06-12
"427","FH1705","","6/12/2016","Alloplectus purpuruem","15:09:01","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.63523,0.118486,1370,"FH1705",NA,"Flag, Blue","2016-06-11T12:01:23Z",NA,NA,"6","2016-06-11",-78.63523,0.118486,NA,"Glossoloma purpureum",6,NA,NA,NA,2016-06-12
"428","FH1705","","6/12/2016","Alloplectus purpuruem","16:24:49","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.63523,0.118486,1370,"FH1705",NA,"Flag, Blue","2016-06-11T12:01:23Z",NA,NA,"6","2016-06-11",-78.63523,0.118486,NA,"Glossoloma purpureum",6,NA,NA,NA,2016-06-12
"429","FH1705","","6/12/2016","Alloplectus purpuruem","16:56:21","White-whiskered Hermit","","Y",NA,NA,NA,NA,-78.63523,0.118486,1370,"FH1705",NA,"Flag, Blue","2016-06-11T12:01:23Z",NA,NA,"6","2016-06-11",-78.63523,0.118486,NA,"Glossoloma purpureum",6,NA,NA,NA,2016-06-12
"430","FH1705","","6/13/2016","Alloplectus purpuruem","16:24:49","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.63523,0.118486,1370,"FH1705",NA,"Flag, Blue","2016-06-11T12:01:23Z",NA,NA,"6","2016-06-11",-78.63523,0.118486,NA,"Glossoloma purpureum",6,NA,NA,NA,2016-06-13
"431","FH1705","","6/13/2016","Alloplectus purpuruem","7:10:31","White-whiskered Hermit","","Y",NA,NA,NA,NA,-78.63523,0.118486,1370,"FH1705",NA,"Flag, Blue","2016-06-11T12:01:23Z",NA,NA,"6","2016-06-11",-78.63523,0.118486,NA,"Glossoloma purpureum",6,NA,NA,NA,2016-06-13
"432","FH1705","","6/13/2016","Alloplectus purpuruem","7:42:21","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.63523,0.118486,1370,"FH1705",NA,"Flag, Blue","2016-06-11T12:01:23Z",NA,NA,"6","2016-06-11",-78.63523,0.118486,NA,"Glossoloma purpureum",6,NA,NA,NA,2016-06-13
"433","FH1705","","6/13/2016","Alloplectus purpuruem","7:59:34","White-whiskered Hermit","","Y",NA,NA,NA,NA,-78.63523,0.118486,1370,"FH1705",NA,"Flag, Blue","2016-06-11T12:01:23Z",NA,NA,"6","2016-06-11",-78.63523,0.118486,NA,"Glossoloma purpureum",6,NA,NA,NA,2016-06-13
"434","FH1705","","6/13/2016","Alloplectus purpuruem","8:56:18","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.63523,0.118486,1370,"FH1705",NA,"Flag, Blue","2016-06-11T12:01:23Z",NA,NA,"6","2016-06-11",-78.63523,0.118486,NA,"Glossoloma purpureum",6,NA,NA,NA,2016-06-13
"435","FH1705","","6/12/2016","Alloplectus purpuruem","10:15:37","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.63523,0.118486,1370,"FH1705",NA,"Flag, Blue","2016-06-11T12:01:23Z",NA,NA,"6","2016-06-11",-78.63523,0.118486,NA,"Glossoloma purpureum",6,NA,NA,NA,2016-06-12
"436","FH1705","","6/13/2016","Alloplectus purpuruem","10:18:57","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.63523,0.118486,1370,"FH1705",NA,"Flag, Blue","2016-06-11T12:01:23Z",NA,NA,"6","2016-06-11",-78.63523,0.118486,NA,"Glossoloma purpureum",6,NA,NA,NA,2016-06-13
"437","FH1705","","6/13/2016","Alloplectus purpuruem","13:39:27","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.63523,0.118486,1370,"FH1705",NA,"Flag, Blue","2016-06-11T12:01:23Z",NA,NA,"6","2016-06-11",-78.63523,0.118486,NA,"Glossoloma purpureum",6,NA,NA,NA,2016-06-13
"438","FH1705","","6/13/2016","Alloplectus purpuruem","16:41:06","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.63523,0.118486,1370,"FH1705",NA,"Flag, Blue","2016-06-11T12:01:23Z",NA,NA,"6","2016-06-11",-78.63523,0.118486,NA,"Glossoloma purpureum",6,NA,NA,NA,2016-06-13
"439","FH1705","","6/13/2016","Alloplectus purpuruem","10:08:38","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.63523,0.118486,1370,"FH1705",NA,"Flag, Blue","2016-06-11T12:01:23Z",NA,NA,"6","2016-06-11",-78.63523,0.118486,NA,"Glossoloma purpureum",6,NA,NA,NA,2016-06-13
"440","FH1706","","6/25/2016","Heliconia virginalis","8:00:53","White-whiskered Hermit","","",NA,NA,NA,NA,-78.634901,0.116518,1380,"FH1706",NA,"Flag, Blue","2016-06-25T12:56:31Z",NA,NA,"6","2016-06-25",-78.634901,0.116518,NA,"Heliconia virginalis",6,NA,NA,NA,2016-06-25
"441","FH1706","","6/25/2016","Heliconia virginalis","9:37:42","White-whiskered Hermit","","",NA,NA,NA,NA,-78.634901,0.116518,1380,"FH1706",NA,"Flag, Blue","2016-06-25T12:56:31Z",NA,NA,"6","2016-06-25",-78.634901,0.116518,NA,"Heliconia virginalis",6,NA,NA,NA,2016-06-25
"442","FH1706","","6/25/2016","Heliconia virginalis","11:06:28","White-whiskered Hermit","","",NA,NA,NA,NA,-78.634901,0.116518,1380,"FH1706",NA,"Flag, Blue","2016-06-25T12:56:31Z",NA,NA,"6","2016-06-25",-78.634901,0.116518,NA,"Heliconia virginalis",6,NA,NA,NA,2016-06-25
"443","FH1706","","6/25/2016","Heliconia virginalis","11:51:54","White-whiskered Hermit","","",NA,NA,NA,NA,-78.634901,0.116518,1380,"FH1706",NA,"Flag, Blue","2016-06-25T12:56:31Z",NA,NA,"6","2016-06-25",-78.634901,0.116518,NA,"Heliconia virginalis",6,NA,NA,NA,2016-06-25
"444","FH1706","","6/25/2016","Heliconia virginalis","8:24:44","White-whiskered Hermit","","",NA,NA,NA,NA,-78.634901,0.116518,1380,"FH1706",NA,"Flag, Blue","2016-06-25T12:56:31Z",NA,NA,"6","2016-06-25",-78.634901,0.116518,NA,"Heliconia virginalis",6,NA,NA,NA,2016-06-25
"445","FH1803","","5/14/2016","Columnea picta","15:25:36","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632553,0.114129,1380,"FH1803",NA,"Flag, Blue","2016-05-14T13:33:39Z",NA,NA,"5","2016-05-14",-78.632553,0.114129,NA,"Columnea picta",5,NA,NA,NA,2016-05-14
"446","FH1803","","5/15/2016","Columnea picta","6:46:37","White-whiskered Hermit","","",NA,NA,NA,NA,-78.632553,0.114129,1380,"FH1803",NA,"Flag, Blue","2016-05-14T13:33:39Z",NA,NA,"5","2016-05-14",-78.632553,0.114129,NA,"Columnea picta",5,NA,NA,NA,2016-05-15
"447","FH1803","","5/15/2016","Columnea picta","15:05:15","Tawny-bellied Hermit","","",NA,NA,NA,NA,-78.632553,0.114129,1380,"FH1803",NA,"Flag, Blue","2016-05-14T13:33:39Z",NA,NA,"5","2016-05-14",-78.632553,0.114129,NA,"Columnea picta",5,NA,NA,NA,2016-05-15
"448","FH1803","","5/15/2016","Columnea picta","16:38:27","White-whiskered Hermit","","",NA,NA,NA,NA,-78.632553,0.114129,1380,"FH1803",NA,"Flag, Blue","2016-05-14T13:33:39Z",NA,NA,"5","2016-05-14",-78.632553,0.114129,NA,"Columnea picta",5,NA,NA,NA,2016-05-15
"449","FH1804","","5/28/2016","Columnea cinerea","11:33:57","White-whiskered Hermit","","",NA,NA,NA,NA,-78.635187,0.117004,1370,"FH1804",NA,"Flag, Blue","2016-05-27T12:08:20Z",NA,NA,"5","2016-05-27",-78.635187,0.117004,NA,"Columnea mastersonii",5,NA,NA,NA,2016-05-28
"450","FH1804","","5/28/2016","Columnea cinerea","16:17:39","White-whiskered Hermit","","",NA,NA,NA,NA,-78.635187,0.117004,1370,"FH1804",NA,"Flag, Blue","2016-05-27T12:08:20Z",NA,NA,"5","2016-05-27",-78.635187,0.117004,NA,"Columnea mastersonii",5,NA,NA,NA,2016-05-28
"451","FH1804","","5/28/2016","Columnea cinerea","17:51:48","White-whiskered Hermit","","",NA,NA,NA,NA,-78.635187,0.117004,1370,"FH1804",NA,"Flag, Blue","2016-05-27T12:08:20Z",NA,NA,"5","2016-05-27",-78.635187,0.117004,NA,"Columnea mastersonii",5,NA,NA,NA,2016-05-28
"452","FH1804","","5/27/2016","Columnea cinerea","10:12:21","White-whiskered Hermit","","",NA,NA,NA,NA,-78.635187,0.117004,1370,"FH1804",NA,"Flag, Blue","2016-05-27T12:08:20Z",NA,NA,"5","2016-05-27",-78.635187,0.117004,NA,"Columnea mastersonii",5,NA,NA,NA,2016-05-27
"453","FH1805","","6/12/2016","Justicia secunda","8:23:11","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-12
"454","FH1805","","6/12/2016","Justicia secunda","9:18:45","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-12
"455","FH1805","","6/12/2016","Justicia secunda","10:09:25","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-12
"456","FH1805","","6/11/2016","Justicia secunda","16:48:35","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-11
"457","FH1805","","6/12/2016","Justicia secunda","12:33:11","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-12
"458","FH1805","","6/12/2016","Justicia secunda","13:22:09","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-12
"459","FH1805","","6/12/2016","Justicia secunda","14:05:02","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-12
"460","FH1805","","6/13/2016","Justicia secunda","8:38:23","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-13
"461","FH1805","","6/13/2016","Justicia secunda","9:27:21","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-13
"462","FH1805","","6/13/2016","Justicia secunda","11:23:41","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-13
"463","FH1805","","6/13/2016","Justicia secunda","13:39:58","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-13
"464","FH1805","","6/14/2016","Justicia secunda","7:39:19","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-14
"465","FH1805","","6/14/2016","Justicia secunda","10:55:55","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-14
"466","FH1805","","6/14/2016","Justicia secunda","12:54:44","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-14
"467","FH1805","","6/14/2016","Justicia secunda","14:12:29","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-14
"468","FH1805","","6/14/2016","Justicia secunda","17:39:32","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-14
"469","FH1805","","6/15/2016","Justicia secunda","6:54:28","Rufous-tailed Hummingbird","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-15
"470","FH1805","","6/15/2016","Justicia secunda","7:08:06","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-15
"471","FH1805","","6/12/2016","Justicia secunda","11:55:31","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632718,0.114339,1380,"FH1805",NA,"Flag, Blue","2016-06-11T13:24:26Z",NA,NA,"6","2016-06-11",-78.632718,0.114339,NA,"Justicia secunda",6,NA,NA,NA,2016-06-12
"476","FH1902","","4/25/2016","Columnea ciliata","8:22:20","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.634359,0.119093,1370,"FH1902",NA,"Flag, Blue","2016-04-24T12:13:37Z",NA,NA,"4","2016-04-24",-78.634359,0.119093,NA,"Columnea ciliata",4,NA,NA,NA,2016-04-25
"477","FH1902","","4/25/2016","Columnea ciliata","13:59:08","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.634359,0.119093,1370,"FH1902",NA,"Flag, Blue","2016-04-24T12:13:37Z",NA,NA,"4","2016-04-24",-78.634359,0.119093,NA,"Columnea ciliata",4,NA,NA,NA,2016-04-25
"478","FH1902","","4/25/2016","Columnea ciliata","10:59:03","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.634359,0.119093,1370,"FH1902",NA,"Flag, Blue","2016-04-24T12:13:37Z",NA,NA,"4","2016-04-24",-78.634359,0.119093,NA,"Columnea ciliata",4,NA,NA,NA,2016-04-25
"479","FH1903","","5/16/2016","Gasteranthus quitensis","8:05:48","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.628907,0.106898,1610,"FH1903",NA,"Flag, Blue","2016-05-14T16:06:16Z",NA,NA,"5","2016-05-14",-78.628907,0.106898,NA,"Gasteranthus quitensis",5,NA,NA,NA,2016-05-16
"480","FH1904","","5/27/2016","Justicia secunda","15:03:22","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.633522,0.115205,1380,"FH1904",NA,"Flag, Blue","2016-05-27T12:45:18Z",NA,NA,"5","2016-05-27",-78.633522,0.115205,NA,"Justicia secunda",5,NA,NA,NA,2016-05-27
"481","FH2002","","4/25/2016","Columnea cinerea","11:58:47","White-whiskered Hermit","","",NA,NA,NA,NA,-78.635213,0.11705,1360,"FH2002",NA,"Flag, Blue","2016-04-24T12:42:28Z",NA,NA,"4","2016-04-24",-78.635213,0.11705,NA,"Columnea mastersonii",4,NA,NA,NA,2016-04-25
"482","FH2002","","4/26/2016","Columnea cinerea","7:30:28","White-whiskered Hermit","","",NA,NA,NA,NA,-78.635213,0.11705,1360,"FH2002",NA,"Flag, Blue","2016-04-24T12:42:28Z",NA,NA,"4","2016-04-24",-78.635213,0.11705,NA,"Columnea mastersonii",4,NA,NA,NA,2016-04-26
"483","FH2002","","4/26/2016","Columnea cinerea","17:32:45","White-whiskered Hermit","","Y",NA,NA,NA,NA,-78.635213,0.11705,1360,"FH2002",NA,"Flag, Blue","2016-04-24T12:42:28Z",NA,NA,"4","2016-04-24",-78.635213,0.11705,NA,"Columnea mastersonii",4,NA,NA,NA,2016-04-26
"484","FH2002","","4/25/2016","Columnea cinerea","10:16:01","White-whiskered Hermit","","",NA,NA,NA,NA,-78.635213,0.11705,1360,"FH2002",NA,"Flag, Blue","2016-04-24T12:42:28Z",NA,NA,"4","2016-04-24",-78.635213,0.11705,NA,"Columnea mastersonii",4,NA,NA,NA,2016-04-25
"485","FH2003","","5/14/2016","Alloplectus purpuruem","7:56:39","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.634898,0.116493,1370,"FH2003",NA,"Flag, Blue","2016-05-14T12:40:44Z",NA,NA,"5","2016-05-14",-78.634898,0.116493,NA,"Glossoloma purpureum",5,NA,NA,NA,2016-05-14
"486","FH2003","","5/14/2016","Alloplectus purpuruem","9:22:25","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.634898,0.116493,1370,"FH2003",NA,"Flag, Blue","2016-05-14T12:40:44Z",NA,NA,"5","2016-05-14",-78.634898,0.116493,NA,"Glossoloma purpureum",5,NA,NA,NA,2016-05-14
"487","FH2003","","5/14/2016","Alloplectus purpuruem","11:49:47","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.634898,0.116493,1370,"FH2003",NA,"Flag, Blue","2016-05-14T12:40:44Z",NA,NA,"5","2016-05-14",-78.634898,0.116493,NA,"Glossoloma purpureum",5,NA,NA,NA,2016-05-14
"488","FH2003","","5/14/2016","Alloplectus purpuruem","12:31:09","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.634898,0.116493,1370,"FH2003",NA,"Flag, Blue","2016-05-14T12:40:44Z",NA,NA,"5","2016-05-14",-78.634898,0.116493,NA,"Glossoloma purpureum",5,NA,NA,NA,2016-05-14
"489","FH2003","","5/14/2016","Alloplectus purpuruem","13:39:12","White-whiskered Hermit","","Y",NA,NA,NA,NA,-78.634898,0.116493,1370,"FH2003",NA,"Flag, Blue","2016-05-14T12:40:44Z",NA,NA,"5","2016-05-14",-78.634898,0.116493,NA,"Glossoloma purpureum",5,NA,NA,NA,2016-05-14
"490","FH2003","","5/14/2016","Alloplectus purpuruem","10:03:30","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.634898,0.116493,1370,"FH2003",NA,"Flag, Blue","2016-05-14T12:40:44Z",NA,NA,"5","2016-05-14",-78.634898,0.116493,NA,"Glossoloma purpureum",5,NA,NA,NA,2016-05-14
"491","FH2003","","5/14/2016","Alloplectus purpuruem","16:59:39","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.634898,0.116493,1370,"FH2003",NA,"Flag, Blue","2016-05-14T12:40:44Z",NA,NA,"5","2016-05-14",-78.634898,0.116493,NA,"Glossoloma purpureum",5,NA,NA,NA,2016-05-14
"492","FH2003","","5/15/2016","Alloplectus purpuruem","7:38:58","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.634898,0.116493,1370,"FH2003",NA,"Flag, Blue","2016-05-14T12:40:44Z",NA,NA,"5","2016-05-14",-78.634898,0.116493,NA,"Glossoloma purpureum",5,NA,NA,NA,2016-05-15
"493","FH2003","","5/15/2016","Alloplectus purpuruem","12:59:12","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.634898,0.116493,1370,"FH2003",NA,"Flag, Blue","2016-05-14T12:40:44Z",NA,NA,"5","2016-05-14",-78.634898,0.116493,NA,"Glossoloma purpureum",5,NA,NA,NA,2016-05-15
"494","FH2003","","5/15/2016","Alloplectus purpuruem","13:48:23","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.634898,0.116493,1370,"FH2003",NA,"Flag, Blue","2016-05-14T12:40:44Z",NA,NA,"5","2016-05-14",-78.634898,0.116493,NA,"Glossoloma purpureum",5,NA,NA,NA,2016-05-15
"495","FH2003","","5/14/2016","Alloplectus purpuruem","15:13:17","Stripe-throated Hermit","","Y",NA,NA,NA,NA,-78.634898,0.116493,1370,"FH2003",NA,"Flag, Blue","2016-05-14T12:40:44Z",NA,NA,"5","2016-05-14",-78.634898,0.116493,NA,"Glossoloma purpureum",5,NA,NA,NA,2016-05-14
"496","FH2004","","5/29/2016","Heliconia impudica","7:25:26","Tawny-bellied Hermit","","Y",NA,NA,NA,NA,-78.628935,0.107952,1570,"FH2004",NA,"Flag, Blue","2016-05-27T13:55:07Z",NA,NA,"5","2016-05-27",-78.628935,0.107952,NA,"Heliconia impudica",5,NA,NA,NA,2016-05-29
"497","FH2004","","5/27/2016","Heliconia impudica","9:57:11","White-whiskered Hermit","","",NA,NA,NA,NA,-78.628935,0.107952,1570,"FH2004",NA,"Flag, Blue","2016-05-27T13:55:07Z",NA,NA,"5","2016-05-27",-78.628935,0.107952,NA,"Heliconia impudica",5,NA,NA,NA,2016-05-27
"498","FH2005","","6/26/2016","Columnea picta","11:04:15","Stripe-throated Hermit","","",NA,NA,NA,NA,-78.632339,0.113375,1380,"FH2005",NA,"Flag, Blue","2016-06-25T13:32:15Z",NA,NA,"6","2016-06-25",-78.632339,0.113375,NA,"Columnea picta",6,NA,NA,NA,2016-06-26
"499","FH201","FH201_01","10/22/2013","Glossoloma oblongicalyx","11:12:34","Tawny-bellied Hermit","","",NA,NA,NA,NA,-78.591255,0.130127,2262,"FH201",NA,"Flag, Blue","2013-10-23T16:50:07Z",NA,NA,"10","2013-10-23",-78.591255,0.130127,NA,"Glossoloma oblongicalyx",10,NA,NA,NA,2013-10-22
"504","FH202","FH202_02","11/6/2013","Glossoloma oblongicalyx","16:38:33","Tawny-bellied Hermit","","",NA,NA,NA,NA,-78.585238,0.128987,2380,"FH202",NA,"Flag, Blue","2013-11-05T18:30:22Z",NA,NA,"11","2013-11-05",-78.585238,0.128987,NA,"Glossoloma oblongicalyx",11,NA,NA,NA,2013-11-06
"505","FH202","FH202_01","11/6/2013","Glossoloma oblongicalyx","9:23:58","Gorgeted Sunangel","","",NA,NA,NA,NA,-78.585238,0.128987,2380,"FH202",NA,"Flag, Blue","2013-11-05T18:30:22Z",NA,NA,"11","2013-11-05",-78.585238,0.128987,NA,"Glossoloma oblongicalyx",11,NA,NA,NA,2013-11-06
"506","FH204","FH204_BU2","12/5/2013","Centropogon solanifolius","7:38:56","Tawny-bellied Hermit","","",NA,NA,NA,NA,-78.607642,0.118005,1910,"FH204",NA,"Flag, Blue","2013-12-03T13:56:30Z",NA,NA,"12","2013-12-03",-78.607642,0.118005,NA,"Centropogon solanifolius",12,NA,NA,NA,2013-12-05
"507","FH204","FH204_BU1","12/5/2013","Centropogon solanifolius","13:40:30","Tawny-bellied Hermit","","",NA,NA,NA,NA,-78.607642,0.118005,1910,"FH204",NA,"Flag, Blue","2013-12-03T13:56:30Z",NA,NA,"12","2013-12-03",-78.607642,0.118005,NA,"Centropogon solanifolius",12,NA,NA,NA,2013-12-05
"508","FH204","FH204_BU1","12/5/2013","Centropogon solanifolius","16:02:54","Tawny-bellied Hermit","","",NA,NA,NA,NA,-78.607642,0.118005,1910,"FH204",NA,"Flag, Blue","2013-12-03T13:56:30Z",NA,NA,"12","2013-12-03",-78.607642,0.118005,NA,"Centropogon solanifolius",12,NA,NA,NA,2013-12-05
"509","FH205","FH205_01","12/19/2013","Macleania stricta","10:14:35","Gorgeted Sunangel","","",NA,NA,NA,NA,-78.589747,0.132106,2330,"FH205",NA,"Flag, Blue","2013-12-18T18:24:09Z",NA,NA,"12","2013-12-18",-78.589747,0.132106,NA,"Macleania stricta",12,NA,NA,NA,2013-12-19
"510","FH205","FH205_01","12/19/2013","Macleania stricta","11:42:56","Speckled Hummingbird","","",NA,NA,NA,NA,-78.589747,0.132106,2330,"FH205",NA,"Flag, Blue","2013-12-18T18:24:09Z",NA,NA,"12","2013-12-18",-78.589747,0.132106,NA,"Macleania stricta",12,NA,NA,NA,2013-12-19
"511","FH205","FH205_02","12/19/2013","Macleania stricta","13:37:05","Gorgeted Sunangel","","",NA,NA,NA,NA,-78.589747,0.132106,2330,"FH205",NA,"Flag, Blue","2013-12-18T18:24:09Z",NA,NA,"12","2013-12-18",-78.589747,0.132106,NA,"Macleania stricta",12,NA,NA,NA,2013-12-19
"512","FH205","FH205_01","12/19/2013","Macleania stricta","7:59:51","Gorgeted Sunangel","","",NA,NA,NA,NA,-78.589747,0.132106,2330,"FH205",NA,"Flag, Blue","2013-12-18T18:24:09Z",NA,NA,"12","2013-12-18",-78.589747,0.132106,NA,"Macleania stricta",12,NA,NA,NA,2013-12-19
"514","FH206","FH206_02","1/2/2014","Psammisia aberrans","16:31:53","Brown Inca","","",NA,NA,NA,NA,NA,NA,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psammisia aberrans",1,NA,NA,NA,2014-01-02
"515","FH207","FH207_01","1/8/2014","Columnea kucinyakii","9:25:30","Tawny-bellied Hermit","","",NA,NA,NA,NA,-78.598559,0.117812,1940,"FH207",NA,"Flag, Blue","2014-01-07T13:49:38Z",NA,NA,"1","2014-01-07",-78.598559,0.117812,NA,"Columnea kucyniakii",1,NA,NA,NA,2014-01-08
"516","FH207","FH207_02","1/8/2014","Columnea kucinyakii","16:31:54","Tawny-bellied Hermit","","",NA,NA,NA,NA,-78.598559,0.117812,1940,"FH207",NA,"Flag, Blue","2014-01-07T13:49:38Z",NA,NA,"1","2014-01-07",-78.598559,0.117812,NA,"Columnea kucyniakii",1,NA,NA,NA,2014-01-08
"517","FH207","FH207_01","1/8/2014","Columnea kucinyakii","7:06:07","Tawny-bellied Hermit","","",NA,NA,NA,NA,-78.598559,0.117812,1940,"FH207",NA,"Flag, Blue","2014-01-07T13:49:38Z",NA,NA,"1","2014-01-07",-78.598559,0.117812,NA,"Columnea kucyniakii",1,NA,NA,NA,2014-01-08
